منذ متى لا تزال هذه الأعراض مستمرة تقريبًا؟	about how long have these symptoms been going on?
شهدت المشاعر المعادية للصين أيضًا ارتفاعًا في بعض الدول الإفريقية.	Some countries in Africa have also seen a rise in anti-Chinese sentiment.
أبلغ العديد من سكان ووهان وهوبي عن تمييز بسبب أصلهم الإقليمي.	Many residents of Wuhan and Hubei have reported discrimination based on their regional origin.
كان هناك دعم للصينيين سواء على شبكة الإنترنت أو خارجها، ولأولئك الذين يعيشون في المناطق المتضررة من الفيروس.	There has been support for the Chinese, both on and offline, and towards those in virus-stricken areas.
بعد انتشار التفشي في بؤر ساخنة جديدة، قد يتعرض الأشخاص من إيطاليا، وهي أول دولة في أوروبا تشهد تفشيًا شديدًا لكوفيد-19، لتشكك وكراهية الأجانب. وقَّع المواطنون في دول بما فيها ماليزيا، ونيوزيلندا، وسنغافورة، وكوريا الجنوبية في البداية على عرائض للضغط لمنع الصينيين من دخول بلادهم في جهد لوقف المرض.	Following the progression of the outbreak to new hotspot countries, people from Italy, the first country in Europe to experience a serious outbreak of COVID-19, could also be subjected to suspicion and xenophobia.Citizens in countries including Malaysia, New Zealand, Singapore, and South Korea initially signed petitions lobbying to ban Chinese people from entering their countries in an effort to stop the disease.
في اليابان، تصدر هاشتاج ChineseDontComeToJapan# تويتر.	In Japan, the hashtag #ChineseDontComeToJapan trended on Twitter.
أبلغ الصينيون وكذلك غيرهم من الآسيويين في المملكة المتحدة والولايات المتحدة عن تزايد مستويات الانتهاكات العنصرية، وكذلك الاعتداءات.	Chinese people as well as other Asians in the United Kingdom and the United States have reported increasing levels of racist abuse, as well as assaults.
واجه الرئيس الأمريكي دونالد ترامب انتقادات إزاء الإشارة إلى فيروس كورونا على أنه "فيروس صيني"، وهو مصطلح اعتبره النقاد عنصريًا ومعاديًا للصينيين.	U.S. president Donald Trump has faced criticism for referring to the coronavirus as the "Chinese Virus", a term considered by critics to be racist and anti-Chinese.
هاجم المتظاهرون في أوكرانيا حافلات تقل أوكرانيين وأجانب يتم إجلاؤهم من ووهان إلى نوفي سانزاري.	Protesters in Ukraine attacked buses carrying Ukrainian and foreign evacuees from Wuhan to Novi Sanzhary.
واجه الطلاب القادمون من شمال شرق الهند، التي تشترك في الحدود مع الصين، والذين يدرسون في المدن الهندية الكبرى، مضايقات بسبب تفشي فيروس كورونا.	Students who come from Northeast India, which shares a border with China, and study in major Indian cities have reportedly experienced harassment related to the coronavirus outbreak.
صرح رئيس وحدة حزب بهاراتيا جاناتا في ولاية البنغال الغربية ديليب غوش أن الصينيين دمروا الطبيعة و"لهذا السبب انتقم الرب منهم".	The Bharatiya Janata Party's State unit president in West Bengal Dilip Ghosh stated that the Chinese had destroyed nature and "that's why the God took revenge against them."
وأدانت القنصلية الصينية في كولكاتا هذه التصريحات في وقت لاحق، واصفة إياها بأنها "خاطئة". وفي الصين، أدت الجائحة إلى تزايد كره الأجانب وممارسة العنصرية ضد المقيمين غير الصينيين، حيث وُصف الأجانب بأنهم "قمامة أجنبية" واُستهدفوا "للتخلص منهم".	The remarks were later condemned by the Chinese consulate in Kolkata, calling it "erroneous".In China, xenophobia and racism agains non-Chinese residents has been inflamed by the pandemic, with foreigners described as "foreign garbage" and targeted for "disposal".
